Read_ID	QUERY_LEN	REF_LEN	sDTW score: fwd-strand	sDTW score: rev-strand
1133	read_a1f1df9d-8e9e-4a0e-8807-325bf485790a	2048	48128	251.75	262.25
1134	read_a1f70c52-6d24-4019-9eda-014506bd575b	2048	48128	338.25	345.75
1135	read_a20b0eaf-9053-48d0-8bbf-0557a66095a7	2048	48128	285.25	287.5
1136	read_a2110db4-2199-49f4-9bc2-0799ca35a993	2048	48128	287.75	292.75
1137	read_a256e50c-83e9-4968-9a0a-5f863067dafc	2048	48128	264	273
1138	read_a2613c18-a674-4ba1-a240-6fbbaf4fff3e	2048	48128	308.75	310
1139	read_a27ef8f0-3bdd-4c8c-bc62-b42e16fde225	2048	48128	287.25	299.5
1140	read_a2b62d62-bffe-466c-a9a4-42bd2b00a3f5	2048	48128	317	318.5
1141	read_a2c66913-f284-4f3a-ac2e-a988087d4580	2048	48128	246	259.25
1142	read_a2e72965-564e-4908-9c44-7f09b68a085c	2048	48128	257.75	261.5
1143	read_a318444c-0437-44c8-b81b-2d53b2360f40	2048	48128	267	275.25
1144	read_a32da520-f2dd-44f4-a5d3-852c195ccdd3	2048	48128	205.5	211.625
1145	read_a3572d85-d9ec-494e-b195-14683670947a	2048	48128	337.5	324.75
1146	read_a3715c56-5cce-4b22-8686-69ac1ef5da62	2048	48128	251.375	256.5
1147	read_a37218dd-a970-4981-86f3-57ab78d0ca90	2048	48128	272	258.75
1148	read_a399558d-825e-4ba3-82a6-ba71f12512d2	2048	48128	228.125	238.25
1149	read_a435ea0d-59c4-4b87-8268-359b41b86fd2	2048	48128	251.125	257.25
1150	read_a43b4066-8008-4b60-9311-3afdb47a471b	2048	48128	282.25	292.5
1151	read_a43b7076-838a-4318-831d-3a053390511d	2048	48128	287.75	298
1152	read_a4d42304-367d-4b50-9c1e-648a88fc817b	2048	48128	292.75	287.5
1153	read_a4db0ba3-b45d-420f-95d1-9ebd7ee5e071	2048	48128	232.375	249.25
1154	read_a4ea1422-7e32-45f0-b518-c426c12666c6	2048	48128	273	272
1155	read_a4ef5939-117b-4ab6-9dca-6a6aa2b90e02	2048	48128	252.875	267
1156	read_a53cfe3e-ad42-41e2-b55d-56dab1a1499b	2048	48128	288	299.5
1157	read_a568e6e2-3848-433b-bc3b-8a9544b10a18	2048	48128	288.5	300.25
1158	read_a57b9951-83ff-4a54-9254-cd9e6e5c20c7	2048	48128	329.25	339.75
1159	read_a5813b1b-afcd-422b-8a2d-1bf9295b419a	2048	48128	258.25	260.25
1160	read_a59c4da3-9327-48ad-91df-8ea1cc5f5f4a	2048	48128	322.5	309
1161	read_a5b7e6ad-aa0a-4ff7-866a-3065200c2e04	2048	48128	234.875	242.25
1162	read_a5bf80d2-6b7e-4fde-a1aa-0bd2555e4b56	2048	48128	259.75	278.75
1163	read_a5dd2516-6eb0-471d-aff2-4fe88a52d5ab	2048	48128	249	253
1164	read_a5fa24ef-69ae-4b54-acf9-63f25e5db6b3	2048	48128	251.25	245.125
1165	read_a62f29b9-57c1-4f12-acd0-2c2319de111a	2048	48128	297.25	286.75
1166	read_a64f84d3-a5b1-440c-b10d-5f0bfcb46b09	2048	48128	260.25	262.25
1167	read_a677f51c-777a-4059-aac2-35712c561af2	2048	48128	270	273.25
1168	read_a67b7526-c48d-49ba-8325-3e202456cc6c	2048	48128	248.875	258.5
1169	read_a695d04b-d7a5-46a9-a31a-2927fbafa33a	2048	48128	231.125	244.375
1170	read_a6a69a8c-bef8-4f18-b65f-74f42c7be09c	2048	48128	271	271
1171	read_a6e2fdb8-529d-47dc-99a0-e6eaadccf2c7	2048	48128	314.5	320.75
1172	read_a6f361e4-cce5-4fb2-bf28-92f6ba5083d3	2048	48128	316.5	320.5
1173	read_a72ab107-1435-4a90-a9b7-dac3b2407773	2048	48128	263.25	267.25
1174	read_a731ee64-7860-45de-892c-bda480c7573c	2048	48128	251	255.5
1175	read_a75670ab-3cd6-4850-8bbb-e06dbc256e96	2048	48128	233.625	241.375
1176	read_a76aaf71-e051-43a8-a1b3-62b741607c3d	2048	48128	293.25	299.5
1177	read_a777c92d-5b66-4d9c-942b-8afdb2b35510	2048	48128	263.25	257
1178	read_a799651e-16bb-45b6-b054-fedfa9316937	2048	48128	240.5	244.25
1179	read_a79eb4e4-3f6b-4cb6-8d46-15ab44b0b608	2048	48128	297.5	294.75
1180	read_a7b15374-e876-45e3-a357-490628c36e4c	2048	48128	277.25	281.5
1181	read_a7e13cd2-2f90-4d0f-bd12-bff5692a5e14	2048	48128	272	279
1182	read_a7eb672d-6591-4479-8e18-0dbda96fa6f6	2048	48128	241.5	261.5
1183	read_a83e30b9-9d9e-4340-8984-bdb094d85fea	2048	48128	279	288.5
1184	read_a89d7a3d-18d2-46ca-a6d6-16b992e93f48	2048	48128	303	322
1185	read_a89fbfa4-6dfd-467c-a45b-bc8a0c2b8b40	2048	48128	262.25	266.75
1186	read_a8cad790-e73c-45cb-95ce-957a8391341e	2048	48128	286.75	289.75
1187	read_a8fbb67c-8e61-4003-96f1-3927445bbd7b	2048	48128	302	301.5
1188	read_a8fecd34-cf43-4257-ba64-dff522461466	2048	48128	327	350.75
1189	read_a926e776-3d92-4aeb-ad09-cc9a1356ce25	2048	48128	258.5	254.75
1190	read_a978050e-2d0a-4654-8534-b0f4cbe0a651	2048	48128	264.25	268.5
1191	read_a9915476-1af8-42c9-9585-9670a3ceade8	2048	48128	313.25	319.25
1192	read_a9d4f5ec-e869-4e7b-8eea-fbae123adc38	2048	48128	224.75	231
1193	read_a9e034ee-c013-4eec-9f20-7bb0451fb275	2048	48128	256.75	249.625
1194	read_a9e279cb-ca37-4fdc-9741-76bd8ab3e955	2048	48128	246.875	228.375
1195	read_a9fadaf8-bcae-4cc0-86af-d90b88d36789	2048	48128	292.75	299.5
1196	read_aa1c0b6b-9fc1-482e-bc96-54bd18d89702	2048	48128	202	199
1197	read_aa2def25-25a1-4619-9cd1-937035218f11	2048	48128	319.5	332.25
1198	read_aa8232a9-32b7-4480-bf80-da128a2fc37b	2048	48128	256.75	262.75
1199	read_aa953cdf-3388-468e-8c13-fd64bd899d4a	2048	48128	281.5	291.25
1200	read_aacff79e-0f7d-4620-a81d-06cc05f76b26	2048	48128	278.75	286
1201	read_aad5d6d8-bf30-4045-8c9d-2f30b2d6f498	2048	48128	234.75	238
1202	read_ab3ae162-fdd1-4749-81b4-02e072070274	2048	48128	288.75	288.5
1203	read_ab412c46-3c59-46f5-82e2-5246269b5ef2	2048	48128	299.25	304.75
1204	read_ab622273-7805-47b3-a252-6a9e8ebfdc6a	2048	48128	283.75	284
1205	read_ab6fea2c-8768-496b-8b69-26fdc7a8140c	2048	48128	304	309
1206	read_ab7eef1f-172e-48d8-a21a-c7bd6e16ddc6	2048	48128	270.25	276.75
1207	read_abc890a0-a9a8-4fc6-958f-8d69a1876288	2048	48128	466.5	475.25
1208	read_abda07c4-2928-45d4-9b50-efb7c63dfe7c	2048	48128	280.75	288.5
1209	read_abf17325-81b9-4a9e-ab00-015bf1fc8cda	2048	48128	325.25	325.75
1210	read_ac2c94fc-d10d-4d0c-95ad-6429127eb964	2048	48128	279.75	283
1211	read_ac5d3546-34a8-4e50-8743-405e54e9a2ae	2048	48128	252.5	268.25
1212	read_ac670c53-420e-4294-bdc8-950c25a4ad8e	2048	48128	299.5	305
1213	read_ac8387fb-db7d-476f-bbe5-7d1e4d7def5d	2048	48128	254.875	259.25
1214	read_ac89fd13-4fb3-4285-ba19-9a17f367e046	2048	48128	290	294.5
1215	read_ac985aa0-6f9d-4720-b2ab-0e7ffde4d596	2048	48128	281	287
1216	read_acacca2e-4736-4b44-90a8-db9d16d65930	2048	48128	273.5	278.75
1217	read_acafda1e-9942-409f-b16e-77441b0a77a6	2048	48128	278.75	281.75
1218	read_acbc04d0-4540-4493-b25f-27fa42a1bc62	2048	48128	260.25	259
1219	read_ad068f89-5226-456b-b2e1-8b21ca93e60a	2048	48128	259.5	274.75
1220	read_ad56dc1e-7237-4456-bd4c-5c72dc831c0f	2048	48128	260.25	276.5
1221	read_ad8e3f61-5745-42d3-a958-3f0aece22141	2048	48128	278.75	298
1222	read_adb8f743-802c-489b-9519-f5f8f335212f	2048	48128	254.625	252.875
1223	read_adeca0ac-129a-49b6-953e-e6bfa4d5d02e	2048	48128	259	270.5
1224	read_aded8d72-c5cd-411a-b16a-f082e54b7578	2048	48128	211	209.75
1225	read_ae2f894a-d817-449f-add7-d10c6beddd48	2048	48128	291.5	297.5
1226	read_ae459c5d-0ef6-477b-b149-40d9d71b3201	2048	48128	283.5	298.5
1227	read_aeaa061d-b73b-45ec-9953-06b49bc1ec34	2048	48128	311.25	312
1228	read_aec2323d-1648-4cc9-a0bd-852396afdeb0	2048	48128	302.5	295.75
1229	read_aec5f511-bad7-4626-aa72-7ec0ac45a98a	2048	48128	238.625	240.25
1230	read_aed35f9f-3427-494e-984b-6c6a24b79faf	2048	48128	266.25	281.5
1231	read_aeecf0c3-121b-47fd-b1fb-759948ebaa66	2048	48128	306.75	301.5
1232	read_aef75822-da43-45a1-aa0c-a4fb9f8e37b0	2048	48128	255.75	260.75
1233	read_af066576-55b6-407d-a48a-c4b0759b1ed4	2048	48128	151.25	153.25
1234	read_af0c4576-0c20-43d3-af4a-7192eb39f1aa	2048	48128	239.875	256.5
1235	read_af4d2c07-88d1-4430-96de-93fadf3f31aa	2048	48128	238.5	235.5
1236	read_af55e2da-a568-495e-8ddf-50c466150b86	2048	48128	300.75	306
1237	read_af63dd9c-9719-4d4b-859c-c6bc13010db5	2048	48128	267	271.5
1238	read_af8d2231-ed68-4f32-98eb-1358fce3a0d1	2048	48128	262	267.25
1239	read_af8dfc19-a2ce-40a5-99c8-f6e353bafd2d	2048	48128	305.5	312.5
1240	read_af9630ef-0120-438c-b972-a7a6aa7541be	2048	48128	265	275
1241	read_afb91576-5d50-4856-bd41-65cdf648574e	2048	48128	258.75	270.5
1242	read_afdb0554-3a03-4447-a442-a9e3e741f368	2048	48128	266.25	282.5
1243	read_afdc5102-0ad3-4bdc-bf02-62c46b9a8992	2048	48128	243	254.375
1244	read_aff18ebc-94a6-4f3c-bd04-a1f968172786	2048	48128	356.75	363.75
1245	read_aff78ebd-0029-4acd-8cc0-5554bb33fb03	2048	48128	280	288
1246	read_b0066db7-161c-4e8a-afdf-1905f2477168	2048	48128	260.25	263.5
1247	read_b01ec54c-7612-49f0-a751-041ba691616e	2048	48128	272.25	274.25
1248	read_b02363c9-b523-4959-ac75-9dcf654391a8	2048	48128	286.5	301.75
1249	read_b0304d56-d5c5-4732-a034-c1306db984fd	2048	48128	294.75	287.25
1250	read_b03dec04-a9a1-4605-8f23-356d5ac8c418	2048	48128	286.75	276.5
1251	read_b04ef356-8438-44d0-825e-8fc5713509c9	2048	48128	274.75	281.5
1252	read_b08078ad-807c-42db-95d8-a56a1c3745a5	2048	48128	260	260.75
1253	read_b0b30a3e-e303-4d5d-addb-2104dca5aa84	2048	48128	254.125	267.5
1254	read_b0b4cc72-43d4-48bc-9c30-22bcf1c5ad88	2048	48128	260.75	260.5
1255	read_b1176bf5-8eb5-48e9-a959-a7384d2a14d5	2048	48128	246.125	243.375
1256	read_b149125a-6469-43b9-aaf0-147926369bed	2048	48128	295	297
1257	read_b19ca351-e3b9-4907-914c-8088f3a2d438	2048	48128	303	312
1258	read_b1a0e3eb-763d-45b0-ba99-59b056e7d0dc	2048	48128	272	272.75
1259	read_b1a4dd4e-2109-44f2-a0b1-fc7077a2e552	2048	48128	315.25	327.25
1260	read_b1bf6386-6d01-4cf3-8f04-cffc9c1e772a	2048	48128	265	279.75
1261	read_b2364d1a-a8b1-4072-bc98-ab98d5ad7b8f	2048	48128	263	284.25
1262	read_b23d32d5-1cb1-470b-afb7-e026c763e320	2048	48128	282	289
1263	read_b24bb9c0-648b-41ab-a02f-56c538d421a6	2048	48128	290	280.5
1264	read_b26bfb55-7932-4582-aaa0-0a00c06a9728	2048	48128	252	264.5
1265	read_b27466f8-bb58-4970-855a-e18db8fed140	2048	48128	315.75	317.5
1266	read_b27857c5-8176-4c1c-8947-1753793d1960	2048	48128	325.5	327
1267	read_b2796804-1363-4e37-ba9a-1521a685dd5f	2048	48128	259	265.75
1268	read_b283e984-8285-4e2e-9b17-fd37fbad739f	2048	48128	260.5	255.375
1269	read_b2a9f7b3-6430-4698-b94d-c85012b42408	2048	48128	288.5	285
1270	read_b2c458b1-b267-4623-9573-1bc901746e2d	2048	48128	267.5	281.5
1271	read_b2e0b9e1-8acc-488d-9bc0-6817dcdd72c4	2048	48128	154	165.25
1272	read_b2eabb72-8886-4296-a655-b5d58cdc1f54	2048	48128	257.5	264
1273	read_b2ed4daf-a7ba-4037-bea0-d0c8c365ae8c	2048	48128	271.25	278.75
1274	read_b2fad791-2b77-4dc5-91b6-da2b84b9867b	2048	48128	293.25	295.75
1275	read_b2fd1edd-b2dc-4332-bf96-cec29ac26454	2048	48128	290.75	299
1276	read_b2feca19-4e2e-418a-8559-0c001eb2bba5	2048	48128	271	268
1277	read_b3639768-357f-487c-adbf-0b04535c853c	2048	48128	293.75	296.75
1278	read_b38be5a7-b20b-4620-967e-3863c10848ad	2048	48128	280.5	267.75
1279	read_b3c15dac-fbd2-4c69-b951-f612ab63c96b	2048	48128	304.25	293
1280	read_b3d241c4-05a3-4902-9a3b-0fa4565b56ef	2048	48128	323	302.75
1281	read_b3d64d98-0d69-4419-aa83-b266004f6e31	2048	48128	322.75	331.5
1282	read_b43ab298-a1e3-40c0-b479-59e20cb346dc	2048	48128	261.75	278.25
1283	read_b44a58a9-6a40-403f-bc1d-232f6705c715	2048	48128	279.5	292
1284	read_b44ee12c-15e8-4016-8644-fcc89e42e3c8	2048	48128	277	286
1285	read_b455b3ab-04cf-4345-bab7-7d82a01e223e	2048	48128	265	278.25
1286	read_b48dd20c-1eb2-4b3a-a97b-4a3227df7010	2048	48128	249.875	257.5
1287	read_b4b3d570-2c54-467d-941f-841404c3710b	2048	48128	287.75	298
1288	read_b4d4fcf9-88b5-4914-a034-7cc93ac28df5	2048	48128	285.5	280.25
1289	read_b4f9aaeb-b43f-4de7-84cf-d23fd8049307	2048	48128	274.75	271
1290	read_b53d31d7-3e4d-4907-b969-d1f7480d0970	2048	48128	319.5	313.25
1291	read_b54af506-3b3e-4323-a370-aaeff9bc36d4	2048	48128	259.25	262
1292	read_b59a9e91-5b2f-44d4-a4e2-98695f85a414	2048	48128	262.75	266
1293	read_b5c4089a-4706-4926-91ca-8474d6a1a092	2048	48128	280.75	276.25
1294	read_b61c6bad-0b64-4204-9d73-40bbd81cb2a6	2048	48128	254.625	274.75
1295	read_b6607458-3bd6-4f90-8775-889c6c265756	2048	48128	363.75	375.5
1296	read_b67bbcd4-7448-4a85-98cd-2a1fb944cc79	2048	48128	298.75	305
1297	read_b6a106e0-46dc-4345-9d9c-2e1b0866f528	2048	48128	246.125	241.375
1298	read_b6d52b48-44c8-4b9c-b8fe-70d9679b8b5e	2048	48128	287.25	287.5
1299	read_b6daf39e-1f27-485a-b9cf-9bf5a49c4f68	2048	48128	273.25	263.5
1300	read_b6de5d08-452e-4cc9-b23b-319beab01b61	2048	48128	244.875	245.125
1301	read_b735c057-5cc3-4434-a928-3ce3052a9e8f	2048	48128	445.25	461
1302	read_b763862d-a1c8-4834-b0bb-6d71b450ed8d	2048	48128	263.5	251.125
1303	read_b76f394d-5a1d-4ea2-b2b3-fef39166d1e8	2048	48128	284.5	299.25
1304	read_b794d95c-eb4f-4ce5-b871-5455cfdcb6c8	2048	48128	283.75	298.5
1305	read_b79ecbab-e0cb-4974-a558-f4fa6cef1f0c	2048	48128	286	279.5
1306	read_b7bc1c00-3e3c-4cdc-988a-2c62d3fa8e16	2048	48128	305.75	296.75
1307	read_b7f49e27-c4b6-4830-badb-61c6aaadcd14	2048	48128	235.75	229.5
1308	read_b851fa51-e03b-4a4c-8e29-549968088982	2048	48128	290.25	293.25
1309	read_b85372c2-96f7-4348-836e-00249a746695	2048	48128	272.75	287.25
1310	read_b868d02d-e53c-4ad7-b4ea-4d94b83cc8af	2048	48128	245.375	251.25
1311	read_b8704f6a-66ce-4428-85f3-bd1525bec836	2048	48128	256.5	256.5
1312	read_b8912a4a-4f22-47b2-b266-521d5a3a99bd	2048	48128	264.5	259.5
1313	read_b8b9257c-056d-4b77-a0ff-26b2cd8ff836	2048	48128	267.75	251
1314	read_b8c6f403-4b0b-4242-a823-d515f9c97616	2048	48128	306	303
1315	read_b8dc0697-481f-4c91-9e28-0baf7e80ea61	2048	48128	273	282.75
1316	read_b8f4ea40-6223-426a-b8a4-3454c12a7177	2048	48128	282.5	287.25
1317	read_b9081411-efc0-4880-b384-10e253cbec8d	2048	48128	285.5	305.5
1318	read_b91b69d8-febe-4698-8255-4f27763db16c	2048	48128	284.75	295.75
1319	read_b93cb0e4-101a-44fd-90e8-7595e0660f60	2048	48128	275.25	273.75
1320	read_b9978a80-af1e-4870-87ce-b11bad06cdfd	2048	48128	233	239.375
1321	read_ba4ad6ea-ad77-406b-b1ad-88b3060211d1	2048	48128	301.5	306.25
1322	read_ba5b214f-6b5a-4723-96cd-9afc3a12af9e	2048	48128	252.125	279.5
1323	read_ba75cd24-b0cc-418f-9e1d-f274434055b5	2048	48128	591.5	578
1324	read_baaff06b-a662-4914-a581-07863a3e7645	2048	48128	279.25	290
1325	read_bac1141a-b6b6-4a32-be9d-19ee5517abc9	2048	48128	263.75	266.5
1326	read_bb03ef2f-3348-48ed-bb82-a6a979550d80	2048	48128	279	290.25
1327	read_bb1f3a75-a68c-49fb-a413-90cb6bc81f67	2048	48128	282.25	290.25
1328	read_bb2de109-b800-4b79-ae61-54007465d4ea	2048	48128	262.5	256.25
1329	read_bb46a2bd-6ae2-4f55-830a-bd29ca268713	2048	48128	331.75	335.75
1330	read_bb53975f-a2a6-4414-90d7-d96c52089b90	2048	48128	339.5	338.5
1331	read_bb63c037-e267-42f2-a468-e3477c4b3e5a	2048	48128	280.25	285.25
1332	read_bb734cf5-c6ba-4ff4-9224-53494abd825c	2048	48128	284.5	274.5
1333	read_bbadc5fb-ee7f-4388-a19e-ad0caa541a4a	2048	48128	286.75	287.75
1334	read_bbcc2fb8-62a5-464c-a664-74e3dd1819a7	2048	48128	284.75	293.25
1335	read_bbd01635-c2f2-4eee-a64e-c484471b45e3	2048	48128	264.5	270.75
1336	read_bbd2680d-cccb-48de-ac48-648e98296684	2048	48128	288	286.75
1337	read_bbf38cfb-c8b0-4548-a71d-a66dc7ee123a	2048	48128	284	283.5
1338	read_bc6e8e13-a3d1-4129-912e-1cf11bb0d944	2048	48128	299.75	297
1339	read_bc7ac789-e185-498f-92cd-faed57beb447	2048	48128	274.75	276.75
1340	read_bcc0f93a-3a25-47b6-8361-dea61a156ead	2048	48128	274	279.25
1341	read_bcfaf6ca-ed87-4938-8c7b-9a280884d0ce	2048	48128	279.5	277
1342	read_bd0b0efb-e142-478c-9869-ad776577a0e1	2048	48128	269.75	275.25
1343	read_bd3aafa4-a034-4c69-b55f-e903b53ffafc	2048	48128	313.25	301
1344	read_bd80c7e3-93d7-4273-b331-b26612356ee1	2048	48128	263	256
1345	read_bd84cb83-46cc-4d28-a13d-37f97aca1ce5	2048	48128	264.25	275.25
1346	read_bdfa8a04-58a8-4eaa-9252-2efa55a410d6	2048	48128	300	305.75
1347	read_be26016d-1338-4aae-89f4-c805a279059f	2048	48128	294.5	293.75
1348	read_be5eac34-2f68-4ee5-bff2-b0cf43bd45e9	2048	48128	265.75	273.5
1349	read_be5f6782-2025-4de3-9eab-7d06bebbd7d9	2048	48128	263.5	266.25
1350	read_be9f6e1e-1849-4859-8933-23c143768ae6	2048	48128	282	293.75
1351	read_bed2c0d6-e66d-4a9d-8faf-18941142a800	2048	48128	285	271.75
1352	read_bf19365c-ada9-4bd7-b3a5-b47467dc7cd1	2048	48128	114.188	128.375
1353	read_bf40acd9-fe65-4cda-86ac-51da0b11cc35	2048	48128	245.75	257.5
1354	read_bf5049d1-0e82-4794-bffe-97508fdf9f35	2048	48128	260.75	282.5
1355	read_bf6d6f28-723f-4e8b-8d71-07bb400d5054	2048	48128	266.25	266.75
1356	read_bf9d9e4e-7d66-4100-9beb-07edfcc55791	2048	48128	256.5	271
1357	read_bff86509-9855-4c1d-b187-c2a155d1d498	2048	48128	299.25	297.5
1358	read_bffbb417-d334-41ed-8cea-0179c9c728e1	2048	48128	270.5	277.75
1359	read_c01643a9-eaaf-4a7c-bb18-be3e0ce90a14	2048	48128	130	125.188
1360	read_c02e063d-58fb-4587-a79b-43143a3a052f	2048	48128	254.625	258.25
1361	read_c049a301-1553-441f-87ba-ed5b53f727fd	2048	48128	284.5	289
1362	read_c0639451-533f-4d8d-8c0b-5356ac524b9e	2048	48128	289.75	304
1363	read_c067e21f-d034-499d-b133-4471a50bd76d	2048	48128	371.75	378.5
1364	read_c075366e-b713-4d05-8c7b-7bb28f22aa42	2048	48128	293	296
1365	read_c097a8e6-829a-4373-b6ad-172fb78b93c3	2048	48128	318.75	318.25
1366	read_c0a35d4b-e090-4d19-b411-cf41797da07b	2048	48128	279.75	286.5
1367	read_c0a4ea8a-1d93-4f51-bdd4-f2ba362b5911	2048	48128	270	278.25
1368	read_c0bc435d-0b75-4db6-add8-465f4645170f	2048	48128	274.75	280.25
1369	read_c0c534fe-fa91-41e4-a28e-4727c5de2e33	2048	48128	303	317.25
1370	read_c0d8ed7d-4062-468e-b00a-2bf8a37a2dbf	2048	48128	223.875	250.75
1371	read_c1015183-69aa-4d5f-8b04-6fd46daed8a5	2048	48128	298.5	285.75
1372	read_c10313e6-4193-49d4-9ad0-a630cce31f03	2048	48128	311.75	317.25
1373	read_c10566b8-8022-442c-8cb7-8c129c01abfa	2048	48128	294.5	299
1374	read_c1436d96-3b1e-4e9a-bbc0-6e4a8707db10	2048	48128	254.5	261.75
1375	read_c186826f-7aad-4531-b645-8d8ee4e72169	2048	48128	301.25	308.5
1376	read_c1ac71d4-88ae-4996-a409-8d1a13f058b7	2048	48128	279	285.75
1377	read_c1c2e98c-fb05-491a-8267-5091162046b7	2048	48128	248.25	265
1378	read_c1d9ff7a-12d4-4f9d-9db8-a1bf0a101eff	2048	48128	264.5	281.25
1379	read_c1ea769c-d848-490d-a7da-cface3249f79	2048	48128	341.5	341
1380	read_c1f31795-d488-4c25-8d9b-f9a3f17f7485	2048	48128	282	273
1381	read_c21a88fc-8030-4bf2-a6cd-6cb13e945803	2048	48128	299.5	293
1382	read_c23addc5-a4b8-460e-afe2-f7b946b9b3f2	2048	48128	224.75	240
1383	read_c2741651-7e85-4d76-a8be-d3fdcfe13a57	2048	48128	230.875	239.25
1384	read_c297f11b-c389-4c33-8c1c-beede836ae21	2048	48128	294.25	300.25
1385	read_c2cc5c84-0be4-4d91-99b2-bb4983c59830	2048	48128	274.5	280.25
1386	read_c2e9197b-f170-4e3c-91ec-3d86d635e9b9	2048	48128	300.5	294.75
1387	read_c2ee0a56-66ec-4903-98b1-38107d326360	2048	48128	285.25	281
1388	read_c2f446e7-7c0d-4e4d-b7b8-801ffcec70a6	2048	48128	273	263.5
1389	read_c2ffdec0-f401-4637-ac48-6b45d580a36f	2048	48128	275.25	270.75
1390	read_c30a408a-c2b5-4d89-9fcd-e492417b9d1c	2048	48128	285.5	288.75
1391	read_c30d5271-4332-4aa4-b630-8c62edc7a58e	2048	48128	286.5	296.25
1392	read_c3563f10-b37e-4797-b211-7d24df857a0b	2048	48128	309	311.75
1393	read_c36a42a3-45d4-4285-bcfa-c7915323201d	2048	48128	281.25	294.25
1394	read_c39c8fda-abfe-4d04-9bf4-42a475e17cdf	2048	48128	266.75	274.25
1395	read_c3bd2651-e6fc-4301-9b06-dbfae7b137b8	2048	48128	241.375	245.75
1396	read_c402941d-cb50-4b00-919b-5df6641bae0e	2048	48128	263	286
1397	read_c403eb64-d9bf-40ce-aa4d-f55b1ece50ce	2048	48128	291.5	299.75
1398	read_c405cdc0-a89f-4be6-a5e0-e749164cd65e	2048	48128	266	293
1399	read_c435fb6c-fbfc-4fde-a09b-180ea29247b6	2048	48128	301	313.5
1400	read_c4533dad-6cbd-49be-9274-aa59203a4543	2048	48128	256.25	266.75
1401	read_c4865e9f-c4ec-4349-903a-f1b0eae3f172	2048	48128	371	378.75
1402	read_c49de79c-e659-4cfe-949c-37a868a80f5d	2048	48128	269.5	280
1403	read_c4f11f72-76c3-411c-8cd0-eb70de371002	2048	48128	266	275.5
1404	read_c522e836-14a7-4c56-b1ef-19b368869f66	2048	48128	268.25	269
1405	read_c52cb5ca-3df0-4fa5-913e-633a05bb806c	2048	48128	264.5	268.5
1406	read_c565c8e7-2c7b-420b-87a6-d2d966d643cd	2048	48128	298	298.75
1407	read_c56d5ade-a084-4660-8596-99a59f15acdb	2048	48128	295.75	280
1408	read_c57b6656-c37c-465a-9d34-ad20ac07250d	2048	48128	321	318.75
1409	read_c5c6c54c-3109-4f6b-8339-05b26290f5f4	2048	48128	285.25	282
1410	read_c5ec60d2-e08b-4cea-bd88-b9d9aa968cbd	2048	48128	278	278.75
1411	read_c604ec49-a4b9-4af2-b9fa-a8079c74bc3e	2048	48128	358.75	362.25
1412	read_c617794a-fdd6-4cb7-90a7-4ea19caf004f	2048	48128	260	275.5
1413	read_c64cdaa3-dc36-4c91-81f0-d530f04e8f4c	2048	48128	259	252.5
1414	read_c65448e5-4f9d-4ee6-a7b5-8599094875e6	2048	48128	250.5	261.25
1415	read_c6670a57-cacd-4f44-a519-98c7c10a5cca	2048	48128	273.5	290.5
1416	read_c693bd35-b498-4b3d-9a9a-49955e1c53e6	2048	48128	344	333
1417	read_c6b94af7-eb26-4235-b940-bd350b36e7dd	2048	48128	290.25	290.5
1418	read_c6be041e-a891-48fe-a385-88d1d468dd7b	2048	48128	279.25	275.25
1419	read_c6c11558-b89f-4e18-a40f-524dde3ca21b	2048	48128	306	292
1420	read_c6eb21b8-635e-44d2-a631-0f46ef0b9cfa	2048	48128	293	299.5
1421	read_c7139499-ce0f-4e4d-abf3-4e4000aa6b9f	2048	48128	299.75	295.5
1422	read_c71dd112-fd6e-4e01-a036-8553fb935d0e	2048	48128	244.625	252.5
1423	read_c71de5ae-af06-4cfa-86bd-760cd723e7f3	2048	48128	244.75	252.75
1424	read_c71de8a1-a09d-4822-86fb-5e638a20c8f1	2048	48128	310	317.5
1425	read_c7296bcc-8918-4af4-9302-39feb946cbce	2048	48128	296.75	299.5
1426	read_c779f7ac-5783-4a6d-bd80-799c3bf1db4e	2048	48128	283.75	281.75
1427	read_c77fc727-995a-46c8-ad91-3e3b7dc3b360	2048	48128	266.5	260.5
1428	read_c797187d-ca39-435d-bba2-e662f6de7c3d	2048	48128	295	305.5
1429	read_c7b1dd01-47b7-4a73-aa2d-acd369cd1960	2048	48128	237.875	265.75
1430	read_c7be7f5b-9291-4f71-b364-d7c4c10d543b	2048	48128	382.75	390
1431	read_c7e0b1e5-bba9-4b5b-a069-9cc13114d58d	2048	48128	295	303.75
1432	read_c84d2bae-58f4-467c-8dea-4ea315ca9860	2048	48128	271.75	267.5
1433	read_c85784b3-86dd-4520-8b03-7c18d323b079	2048	48128	276	281.75
1434	read_c8608b79-5365-4c52-82fc-214cd2f8c492	2048	48128	295.25	301.25
1435	read_c86d6f6c-4b27-40b9-8bfc-8006fc330489	2048	48128	267.75	281.75
1436	read_c87138e1-faa6-4083-9151-a6a055b17cfd	2048	48128	301.5	304.5
1437	read_c8c9a359-c148-49b7-9401-1532eaf0cb0b	2048	48128	259	265.25
1438	read_c8ee74c1-9ca3-4a55-aa52-de694846d359	2048	48128	308.5	322.5
1439	read_c93ead1c-63ba-4c43-9c10-ce9c7b1582e2	2048	48128	241.875	246.625
